代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600107	美尔雅	0.37	5.44	0.02	5.44	5.45	74476	409	0.18	          2.07	5.42	5.47	5.24	5.42	--  	4004.39	  0.88	非运动服装	湖北	4.24	5.38	31007	43469	  0.71	0.00	459	1312	--  	-36.68	          0.69	          0.04	22.25	0.00	   0.00	3348.68	6.07	0.00	0.18	--  	          0.00	--  	0.84	--  	--  	          3.60	         19.58亿	         19.58亿	 -0.68	   1205	2	2.65	-1.09	-2.51	10.57	-10.38	68.94	-17.82	-2.51	-11.11	10	    2.82亿	          2.64	         15.34亿	          0.07亿	--  	--  	1.06	-0.18	-- -- 	10	6	11	0.00	0.92	-3.32	-0.74	-0.55	3.82	20241031	19971106	          3.60	--  	--  	8.49	5.12	          0.30	36.23	6.57	0.83	0.02	2.88	0.60	2.20	0.41	0.18	1.91	2.57	1.76	-0.53	0.06	-0.52	-0.49	-0.49	-0.56	-0.77	-0.62	-1.08	25315.00	         11142	6.06万	-284.89	-20.06	          3.83	-31.79	7.61	0.00	-0.130㈢	          1.42	          0.53	         -0.21	         -0.17	         60.25	  -9.49㈢	         31.82	        -20.60	        -19.03	--  	2680	600107	--  	--  	--  	
600108	亚盛集团	4.22	3.21	0.13	3.20	3.21	646498	11523	0.31	          3.32	3.08	3.24	3.08	3.08	   128.69	20532.76	  1.43	其他种植业	甘肃	5.19	3.18	266280	380218	  0.70	0.00	1098	16460	--  	-62.46	          1.15	          0.11	369.89	0.00	   0.00	12336.80	45.95	0.00	0.37	--  	          0.01	--  	0.38	--  	--  	         19.47	         62.50亿	         62.50亿	  3.18	   2804	1	-0.65	0.93	5.25	8.08	7.36	33.20	8.81	5.25	15.88	0	   14.49亿	          4.46	         46.51亿	          2.53亿	66.41	59.84	0.96	1.90	MACD金叉	12	8	11	0.00	5.19	0.00	3.25	-0.93	4.22	20241030	19970818	         19.47	--  	--  	92.42	42.42	         -0.01	54.11	44.42	9.67	23.79	21.29	3.90	15.22	15.97	1.94	4.70	22.10	18.07	0.38	0.01	0.41	0.37	0.36	0.17	13.98	-0.97	-2.81	120813.00	         11993	3.85万	-22.09	-0.51	          1.47	-64.55	2.83	0.17	0.020㈢	          2.18	          0.24	          0.72	         -0.05	         45.90	   0.86㈢	         18.26	          1.72	          1.69	0.25	4973	600108	--  	--  	--  	
600109	国金证券	1.41	9.33	0.13	9.32	9.33	535731	6979	0.21	          1.67	9.20	9.40	9.14	9.20	    29.07	49814.06	  1.19	证券	四川	2.83	9.30	238965	296766	  0.81	0.00	1009	2338	--  	2.20	          1.06	          0.05	651.14	0.00	   0.00	29575.65	175.35	0.00	0.59	--  	          0.01	--  	2.79	--  	--  	         32.00	        298.52亿	        346.38亿	  0.37	   3859	2	0.88	1.09	2.41	6.26	-4.99	32.53	1.30	2.41	4.36	2	   23.54亿	          2.28	        219.67亿	          4.83亿	25.17	20.16	1.45	1.19	MACD金叉	1	12	2	0.00	2.17	-0.65	1.09	-0.74	2.08	20241031	19970807	         37.13	--  	--  	1098.69	329.11	          2.24	69.84	0.00	1.02	1.51	0.00	332.73	0.00	0.00	0.09	128.37	42.91	32.59	10.32	8.90	10.29	9.03	8.94	8.47	110.34	173.53	87.95	148625.00	         15841	14.78万	-27.70	-14.66	          1.05	2.00	8.07	1.49	0.240㈢	          8.86	          3.46	          2.97	          4.67	         29.95	   2.72㈢	         24.05	         24.05	         21.03	--  	5733	600109	--  	--  	--  	
600110	诺德股份	2.21	4.63	0.10	4.63	4.64	428877	4346	0.00	          2.47	4.50	4.66	4.45	4.53	--  	19605.33	  1.17	锂电池	吉林	4.64	4.57	172108	256769	  0.67	0.00	520	4994	--  	-54.90	          1.67	          0.12	201.22	0.00	   0.00	11859.68	51.35	0.00	0.43	--  	          0.01	--  	2.65	--  	--  	         17.35	         80.34亿	         80.34亿	  1.16	   3657	2	1.57	1.31	1.76	-2.73	-6.28	50.32	-20.58	1.76	-17.91	5	   12.17亿	          3.52	         56.35亿	          1.74亿	--  	294.14	1.57	1.54	-- -- 	10	6	11	-0.66	2.87	-1.77	0.88	-0.64	4.04	20241030	19971007	         17.35	--  	--  	155.46	57.96	         15.15	52.97	63.35	41.18	5.19	53.31	25.99	10.98	18.91	0.17	38.74	37.09	34.60	-2.26	0.10	-2.25	-2.28	-2.17	-2.65	3.27	1.39	-5.15	137221.00	          8869	4.11万	-734.10	7.14	          1.39	57.76	2.17	0.00	-0.120㈢	          3.34	          2.23	          0.19	          0.08	         37.28	  -3.75㈢	          6.73	         -6.11	         -6.14	1.31	2840	600110	--  	--  	--  	
600111	北方稀土	0.39	23.17	0.09	23.16	23.17	398088	4520	0.00	          1.10	23.07	23.24	22.84	23.08	   154.99	91881.58	  0.66	稀土	内蒙	1.73	23.08	180545	217543	  0.83	0.00	2780	1784	--  	-34.70	          1.28	          0.05	1047.28	0.00	   0.00	110595.26	200.48	0.00	0.18	--  	          0.00	--  	0.20	--  	--  	         36.15	        837.61亿	        837.61亿	 -0.66	   4539	1	-1.83	-1.24	1.40	-1.95	-10.30	37.67	16.90	1.40	20.24	3	   22.83亿	          1.74	        529.06亿	          3.25亿	60.02	35.33	1.24	-0.60	-- -- 	1	2	11	-0.04	0.69	-1.04	0.00	-0.30	1.44	20241030	19970924	         36.15	--  	--  	419.12	218.62	         54.95	34.73	290.63	64.91	6.15	92.74	61.25	130.27	38.87	3.09	1.68	215.60	196.11	10.03	-0.24	10.04	8.22	4.05	2.66	153.25	15.31	10.22	472404.00	          4834	11.20万	-70.64	-13.50	          3.83	54.70	3.89	0.30	0.110㈢	          6.05	          0.05	          4.24	          0.42	         52.16	   1.85㈢	          9.04	          4.65	          3.81	1.46	9866	600111	--  	--  	--  	
600113	浙江东日	1.85	14.35	0.26	14.34	14.35	48921	417	0.14	          1.19	14.09	14.37	14.03	14.09	    43.07	6952.55	  0.54	商业物业经营	浙江	2.41	14.21	21638	27283	  0.79	0.00	791	74	--  	-6.66	          1.18	          0.06	59.84	0.00	   0.00	5306.54	11.55	0.00	0.22	--  	          0.00	--  	0.26	--  	--  	          4.11	         59.04亿	         60.47亿	  0.80	   1778	1	0.00	1.85	0.84	2.50	14.07	83.97	68.23	0.84	78.48	4	    2.09亿	          2.34	         29.94亿	          1.10亿	29.36	29.20	0.74	0.84	多头排列	12	8	8	0.00	1.99	-0.43	0.85	-0.14	2.28	20241031	19971021	          4.21	--  	--  	35.70	23.75	          1.45	29.41	15.09	3.19	3.90	7.60	7.60	5.61	0.48	0.89	3.90	5.44	3.25	1.32	-0.02	1.30	0.94	1.05	1.03	14.75	0.05	-3.24	21056.00	          9908	14.22万	-1.05	2.90	          2.55	1114.56	11.12	1.25	0.250㈢	          5.64	          0.93	          3.50	          0.01	         66.53	   4.43㈢	         40.15	         24.23	         17.26	0.07	1050	600113	--  	--  	--  	
600114	东睦股份	0.79	17.77	0.14	17.77	17.78	365425	3229	-0.05	          5.93	17.72	17.90	17.35	17.63	    29.69	64443.79	  0.97	金属制品	浙江	3.12	17.64	170712	194713	  0.88	0.00	1607	71	--  	-7.82	          0.98	          0.15	573.79	0.00	   0.00	74935.19	334.02	-0.10	0.45	--  	          0.04	--  	3.96	--  	--  	          6.16	        109.53亿	        109.53亿	 -0.25	   3967	2	4.32	3.25	12.18	12.26	-3.16	13.76	36.80	12.18	16.22	3	    5.00亿	          7.31	         88.82亿	          0.86亿	29.79	55.34	1.09	2.72	-- -- 	10	10	8	0.51	1.53	-1.59	0.06	-0.73	2.42	20241029	20040511	          6.16	--  	--  	73.74	26.86	          4.15	57.95	31.19	26.00	3.70	22.51	3.42	11.42	13.29	0.07	9.05	36.11	27.56	3.22	-0.03	3.20	3.09	2.77	2.63	9.48	1.61	0.65	43433.00	         11508	20.45万	158.70	29.80	          4.08	68.03	3.03	1.13	0.450㈢	          4.36	          1.47	          1.54	          0.26	         36.43	  10.30㈢	         23.68	          8.91	          8.55	2.39	5145	600114	--  	--  	--  	
600115	中国东航	4.20	4.22	0.17	4.22	4.23	1907163	10168	0.00	          1.11	4.04	4.25	4.04	4.05	--  	79640.02	  2.82	航空运输	上海	5.19	4.18	750432	1156731	  0.65	0.00	9849	12213	--  	-57.19	          0.51	          0.03	429.08	0.00	   0.00	20574.34	79.10	0.00	0.38	--  	          0.00	--  	1.28	--  	--  	        171.15	        722.23亿	        722.23亿	  3.15	   4240	2	1.50	3.68	3.43	3.69	4.98	12.53	3.69	3.43	8.76	0	   77.98亿	          2.45	        329.09亿	         37.90亿	--  	--  	0.65	3.43	MACD金叉	6	2	11	-0.25	4.94	-0.25	3.21	-0.71	4.46	20241108	19971105	        222.91	--  	         51.77	2762.57	402.62	          5.57	85.22	222.51	1036.85	33.06	1195.02	65.44	18.24	27.45	84.86	530.16	1025.85	961.00	-3.19	2.54	0.51	-1.84	-1.38	-5.37	-530.76	263.77	-55.57	186678.00	         41774	17.63万	94.68	19.78	          4.76	3.57	0.92	0.00	-0.010㈢	          0.89	          2.38	         -2.38	          1.18	         14.57	  -0.34㈢	          6.32	         -0.31	         -0.18	2.53	81781	600115	--  	--  	--  	
600116	三峡水利	0.98	7.22	0.07	7.21	7.22	150416	1259	0.00	          0.79	7.14	7.25	7.13	7.15	    27.02	10839.23	  1.51	水力发电	重庆	1.68	7.21	57820	92596	  0.62	0.00	729	549	--  	-61.36	          0.95	          0.03	90.90	0.00	   0.00	5687.11	7.64	0.00	0.13	--  	          0.00	--  	0.45	--  	--  	         19.12	        138.06亿	        138.06亿	 -0.07	   3236	1	-0.14	-0.41	0.98	1.26	-2.56	5.25	-3.73	0.98	-2.17	0	    9.10亿	          1.65	         65.67亿	          1.34亿	24.59	26.77	0.82	0.28	平台整理	4	14	11	-0.14	1.40	-0.28	0.84	-0.41	1.26	20241025	19970804	         19.12	--  	--  	243.45	112.66	          2.44	52.72	49.16	106.58	11.91	81.05	13.74	3.41	16.60	2.49	65.78	81.02	71.97	4.59	0.75	4.62	3.69	3.83	3.47	26.73	5.15	-4.32	55581.00	         16365	11.82万	13.57	-3.45	          1.23	26.81	1.70	2.74	0.200㈢	          5.89	          3.44	          1.40	          0.27	         46.28	   3.40㈢	         11.17	          5.67	          4.56	0.02	3486	600116	--  	--  	--  	
600117	西宁特钢	2.96	2.78	0.08	2.78	2.79	234505	607	0.00	          0.72	2.70	2.81	2.70	2.70	--  	6481.69	  2.08	特钢	青海	4.07	2.76	97901	136604	  0.72	0.00	286	3394	--  	-56.57	          0.92	          0.03	16.87	0.00	   0.00	2921.85	3.75	0.00	0.13	--  	          0.00	--  	0.26	--  	--  	         32.55	         90.49亿	         90.49亿	  1.92	   2210	2	1.50	3.72	6.11	8.17	-2.80	36.27	-7.02	6.11	-16.52	11	   14.15亿	          1.66	         39.33亿	          2.60亿	3.69	5.37	1.23	2.96	MACD金叉	1	8	2	0.00	4.07	0.00	2.22	-1.07	2.96	20241031	19971015	         32.55	--  	--  	130.69	50.34	         21.30	45.19	26.82	92.54	5.81	32.43	1.12	13.51	2.30	5.86	45.65	41.17	44.00	-5.79	0.96	-5.94	-5.92	-4.03	-4.93	-30.51	-2.05	-4.50	42360.00	         33399	9.28万	65.48	24.61	          1.80	-44.21	2.20	0.00	-0.120㈢	          1.55	          1.40	         -0.94	         -0.06	         38.51	  -8.00㈢	         -6.88	        -14.05	        -14.38	0.12	4262	600117	--  	--  	--  	
600118	中国卫星	-0.75	29.06	-0.22	29.05	29.06	222007	1951	0.10	          1.88	29.30	29.43	28.80	29.28	--  	64519.44	  0.59	航天装备	北京	2.15	29.06	120606	101401	  1.19	0.00	178	682	--  	37.24	          1.12	          0.09	566.96	0.00	   0.00	72002.54	252.86	0.00	0.35	--  	          0.02	--  	0.56	--  	--  	         11.82	        343.63亿	        343.63亿	 -1.80	   4276	-1	0.24	-0.95	-5.37	8.07	-7.86	39.44	10.28	-5.37	12.72	2	    5.74亿	          3.87	        166.79亿	         -2.60亿	--  	218.13	1.23	-1.12	KDJ死叉	12	6	3	0.07	0.51	-1.64	-0.75	-1.26	0.90	20241025	19970908	         11.82	--  	--  	135.85	62.84	         18.60	40.05	100.44	9.12	12.33	50.09	15.31	26.52	20.15	11.87	17.31	16.74	13.62	-0.35	-0.07	-0.35	-0.08	-0.15	-0.24	31.44	-8.71	-9.09	134944.00	          4253	12.36万	-108.88	-54.41	          5.47	-39.45	20.52	0.14	-0.010㈢	          5.31	          1.46	          2.66	         -0.74	         46.26	  -0.23㈢	         18.67	         -2.09	         -0.45	0.45	3419	600118	--  	--  	--  	
600119	长江投资	1.46	9.73	0.14	9.72	9.73	233792	3452	0.00	          6.40	9.59	9.97	9.30	9.59	--  	22542.81	  0.74	跨境物流	上海	6.99	9.64	118903	114889	  1.03	0.00	1125	912	--  	26.58	          1.46	          0.36	335.88	0.00	   0.00	19466.66	86.60	0.00	0.44	--  	          0.05	--  	0.49	--  	--  	          3.65	         35.54亿	         35.54亿	  0.41	   2930	1	-0.93	-7.33	-10.57	4.51	15.83	61.63	30.96	-10.57	41.42	12	    1.98亿	         11.82	         19.25亿	          0.51亿	--  	399.26	0.88	-3.57	-- -- 	8	8	2	0.00	3.96	-3.02	0.52	-2.41	4.62	20241031	19980115	          3.65	--  	--  	6.46	1.78	          1.45	49.93	5.25	0.63	0.29	3.14	1.81	0.52	0.90	0.63	5.17	4.19	3.96	-0.29	0.05	-0.39	-0.41	-0.28	-0.27	-7.68	0.72	0.47	27989.00	          7069	6.88万	-348.47	-33.95	         19.94	49.48	8.47	0.00	-0.080㈢	          0.49	          1.42	         -2.10	          0.20	         27.59	 -15.70㈢	          5.55	         -6.89	         -9.68	0.07	338	600119	--  	--  	--  	
600120	浙江东方	-0.77	5.17	-0.04	5.17	5.18	938014	18499	-0.18	          2.75	5.20	5.24	5.08	5.21	    31.66	48390.58	  0.42	金融控股	浙江	3.07	5.16	495894	442120	  1.12	0.00	831	3660	--  	-34.56	          1.74	          0.20	956.40	0.00	   0.00	56102.43	236.18	0.00	0.42	--  	          0.03	--  	1.08	--  	--  	         34.15	        176.58亿	        176.58亿	 -1.81	   4266	-1	0.39	-4.44	-3.00	13.88	1.57	52.96	42.42	-3.00	46.46	3	   17.12亿	          5.48	         88.52亿	         -1.37亿	36.20	36.41	1.40	-3.00	-- -- 	8	8	8	-0.19	0.58	-2.50	-0.96	-1.34	1.77	20241026	19971201	         34.15	--  	--  	446.76	155.91	         19.53	60.73	186.49	6.01	6.77	126.97	60.16	7.75	1.28	2.50	20.47	69.69	66.99	5.42	6.14	5.43	4.22	4.18	4.15	79.97	23.00	2.42	49201.00	         34798	17.99万	0.68	-41.44	          1.13	7.68	2.53	1.10	0.120㈢	          4.57	          0.60	          2.34	          0.67	         34.90	   2.68㈢	          3.87	          7.77	          6.05	0.01	1356	600120	--  	--  	--  	
600121	郑州煤电	3.47	4.77	0.16	4.76	4.77	702947	11170	0.21	          5.77	4.60	4.82	4.57	4.61	   335.01	33154.86	  1.24	动力煤	河南	5.42	4.72	267053	435894	  0.61	0.00	14747	2915	--  	-24.88	          1.70	          0.42	532.81	0.00	   0.00	16830.18	42.96	0.00	0.26	--  	          0.02	--  	0.55	--  	--  	         12.18	         58.12亿	         58.12亿	  2.43	   3703	1	-0.22	0.00	5.76	3.25	-2.25	59.00	9.40	5.76	17.49	5	    5.86亿	         12.00	         27.95亿	          1.95亿	42.71	181.73	1.06	1.71	-- -- 	10	6	9	-0.22	4.56	-0.87	2.39	-1.04	4.38	20241031	19980107	         12.18	--  	--  	141.71	16.50	         12.98	79.20	49.87	54.16	2.87	101.89	33.35	1.57	11.92	1.70	2.28	31.94	23.49	1.88	1.62	1.66	0.82	0.13	-0.02	-6.27	3.31	1.83	87284.00	          6713	3.20万	114.29	2.04	          3.52	17.54	1.82	0.00	0.010㈢	          1.35	          0.19	         -0.51	          0.27	         11.64	   0.79㈢	         26.47	          5.88	          2.57	0.52	14695	600121	--  	--  	--  	
600123	兰花科创	-0.11	8.97	-0.01	8.97	8.98	239590	2446	0.11	          1.61	8.97	9.04	8.95	8.98	    14.14	21525.49	  0.87	炼焦煤	山西	1.00	8.98	117969	121621	  0.97	0.00	52	2896	--  	-35.82	          1.12	          0.07	219.37	0.00	   0.00	24108.05	82.88	0.34	0.34	--  	          0.01	--  	1.67	--  	--  	         14.85	        133.22亿	        133.22亿	 -1.16	   3261	-1	1.13	1.25	4.79	4.79	0.45	8.86	-0.55	4.79	-12.83	0	    8.15亿	          2.94	         73.12亿	         -0.15亿	13.24	6.35	1.09	1.13	-- -- 	4	2	9	-0.11	0.67	-0.33	-0.00	-0.77	0.22	20241029	19981217	         14.85	--  	--  	313.23	162.30	         -1.91	48.79	95.89	134.64	50.77	92.88	66.40	10.97	1.80	12.42	2.80	84.19	59.36	8.87	1.20	8.57	5.51	7.07	7.11	110.76	16.58	11.15	49162.00	         16581	14.87万	-60.70	-12.34	          0.82	8.03	1.58	0.00	0.480㈢	         10.93	          0.19	          7.46	          1.12	         51.81	   4.35㈢	         29.49	         10.54	          6.55	0.16	18351	600123	--  	--  	--  	
600125	铁龙物流	1.24	6.52	0.08	6.52	6.53	221498	5101	0.15	          1.70	6.43	6.53	6.38	6.44	    16.16	14328.73	  0.67	铁路运输	辽宁	2.33	6.47	96533	124965	  0.77	0.00	404	5138	--  	-29.33	          2.61	          0.13	332.58	0.00	   0.00	13122.65	16.14	0.00	0.12	--  	          0.00	--  	0.39	--  	--  	         13.06	         85.12亿	         85.12亿	  0.20	   2775	1	-0.31	-1.36	-0.15	3.82	3.66	23.25	6.19	-0.15	9.76	1	    9.14亿	          2.42	         59.58亿	          1.04亿	20.74	18.08	0.87	0.15	多头排列	10	6	6	-0.16	1.40	-0.93	0.47	-0.15	2.19	20241031	19980511	         13.06	--  	--  	98.91	72.84	          0.26	26.09	46.61	46.67	2.34	14.14	17.86	18.60	5.25	2.94	1.58	101.23	92.97	5.79	-0.09	5.80	3.95	3.95	3.84	49.78	4.38	1.61	68469.00	         13346	8.70万	-13.24	-4.98	          1.17	19.45	0.84	1.69	0.300㈢	          5.58	          0.12	          3.81	          0.34	         73.65	   5.42㈢	          8.16	          5.72	          3.90	0.03	2255	600125	--  	--  	--  	
600126	杭钢股份	1.17	4.34	0.05	4.33	4.34	392682	7136	0.00	          1.16	4.28	4.37	4.25	4.29	--  	16974.57	  1.28	板材	浙江	2.80	4.32	177804	214878	  0.83	0.00	3577	9103	--  	-49.91	          1.60	          0.11	309.70	0.00	   0.00	13859.04	22.90	0.00	0.17	--  	          0.00	--  	0.90	--  	--  	         33.77	        146.57亿	        146.57亿	  0.12	   3019	2	2.14	1.64	5.85	7.43	4.08	27.65	-18.88	5.85	-17.80	0	   12.09亿	          3.25	         52.46亿	          1.69亿	--  	80.43	1.24	1.88	平台整理	1	2	9	-0.23	1.86	-0.93	0.70	-0.69	2.12	20241030	19980311	         33.77	--  	--  	320.82	195.74	          1.92	38.39	166.78	95.19	26.86	120.13	48.42	53.76	15.72	27.01	100.22	482.60	482.00	-3.72	0.08	-3.74	-4.47	-4.47	-5.73	52.95	1.80	-29.65	43919.00	         27520	11.94万	-621.99	22.27	          0.75	81.37	0.30	1.15	-0.130㈢	          5.80	          2.97	          1.57	          0.05	         61.01	  -2.28㈢	          0.13	         -0.77	         -0.93	3.84	3585	600126	--  	--  	--  	
600127	金健米业	0.41	7.35	0.03	7.35	7.36	308306	4576	0.14	          4.80	7.27	7.45	7.24	7.32	  5450.36	22617.65	  0.86	粮油加工	湖南	2.87	7.34	170220	138086	  1.23	0.00	386	3569	--  	-20.41	          2.11	          0.26	336.34	0.00	   0.00	27017.95	146.42	0.00	0.54	--  	          0.04	--  	0.32	--  	--  	          6.42	         47.17亿	         47.17亿	 -0.64	   2871	1	-1.21	2.23	3.52	3.96	0.96	12.73	-6.84	3.52	0.96	2	    5.05亿	          6.11	         37.11亿	          0.19亿	675.29	164.59	0.76	0.55	平台整理	10	8	11	-0.68	1.78	-1.09	0.27	-1.34	1.52	20241025	19980506	          6.42	--  	--  	19.35	6.94	          0.52	61.44	12.66	4.89	1.39	10.94	1.81	5.75	0.57	2.12	4.69	29.98	28.53	0.04	0.00	0.05	0.01	0.01	-0.03	-4.33	-0.52	0.66	122038.00	          4137	3.04万	-97.09	-18.27	          6.80	-89.92	1.57	0.00	0.001㈢	          1.08	          0.73	         -0.68	         -0.08	         35.87	   0.09㈢	          4.83	          0.14	          0.04	0.09	1089	600127	--  	--  	--  	
600128	苏豪弘业	2.12	9.15	0.19	9.14	9.15	73329	853	0.66	          2.97	8.98	9.21	8.89	8.96	    46.47	6659.79	  0.83	贸易	江苏	3.57	9.08	30868	42461	  0.73	0.00	686	332	--  	-16.96	          1.51	          0.13	78.05	0.00	   0.00	5136.01	27.12	0.00	0.53	--  	          0.02	--  	2.82	--  	--  	          2.47	         22.58亿	         22.58亿	  1.08	   1778	2	0.34	0.01	0.33	6.64	13.10	44.78	-18.38	0.33	-5.48	1	    1.81亿	          4.04	         16.60亿	          0.47亿	47.08	69.19	1.03	0.77	多头排列	8	8	2	0.22	2.79	-0.78	1.34	-0.65	2.92	20241030	19970901	          2.47	--  	--  	57.90	21.23	          6.17	52.67	32.33	2.09	0.23	25.66	7.24	1.70	9.97	6.03	5.01	54.09	51.41	0.81	0.40	0.65	0.61	0.36	0.09	4.94	-6.40	-2.98	22217.00	          8166	7.47万	72.54	26.12	          1.06	-3.53	0.42	1.09	0.150㈢	          8.60	          2.03	          2.00	         -2.59	         36.67	   1.72㈢	          4.95	          1.50	          1.13	0.02	715	600128	--  	--  	--  	
600129	太极集团	2.36	26.41	0.61	26.40	26.41	124475	1810	0.46	          2.24	25.82	26.71	25.67	25.80	    20.24	32748.93	  1.18	中药	重庆	4.03	26.31	51156	73319	  0.70	0.00	1965	390	--  	55.86	          1.46	          0.11	478.02	0.00	   0.00	24457.51	27.89	0.00	0.11	--  	          0.00	--  	0.36	--  	--  	          5.57	        147.07亿	        147.07亿	  1.32	   3585	1	-1.98	-0.01	3.08	7.36	-5.68	15.83	-45.42	3.08	-42.79	1	    3.41亿	          3.65	         90.12亿	          3.40亿	24.15	17.89	1.30	0.80	MACD金叉	1	11	11	0.08	3.53	-0.50	1.98	-1.12	2.88	20241025	19971118	          5.57	--  	--  	143.34	40.01	          1.26	71.21	72.66	38.23	12.92	92.11	6.90	29.69	27.57	1.97	20.72	104.34	60.20	6.63	-0.05	6.66	5.52	5.45	5.01	12.65	-6.90	-10.88	47854.00	          7131	18.83万	-28.10	-14.36	          3.68	-21.30	1.41	1.14	0.980㈢	          7.18	          3.72	          2.27	         -1.24	         27.91	  13.62㈢	         42.30	          6.35	          5.29	1.87	12589	600129	--  	--  	--  	
600130	波导股份	0.00	5.90	0.00	5.89	5.90	573753	6448	0.00	          7.65	5.85	6.00	5.75	5.90	   807.68	33686.38	  1.17	消费电子组件	浙江	4.24	5.87	290512	283241	  1.03	0.00	4063	878	--  	30.00	          1.69	          0.32	380.43	0.00	   0.00	44743.62	236.16	0.00	0.53	--  	          0.06	--  	1.99	--  	--  	          7.50	         44.25亿	         44.25亿	 -1.05	   3849	0	4.24	5.93	8.66	5.17	-11.14	76.65	17.76	8.66	22.66	7	    6.24亿	          9.19	         36.82亿	          0.00亿	1282.81	317.12	0.83	2.97	-- -- 	10	8	6	-0.85	1.69	-2.54	-0.51	-1.67	2.61	20241031	20000706	          7.50	--  	--  	11.20	9.61	          0.48	9.90	8.83	0.54	0.10	1.05	2.74	0.33	0.60	0.04	4.18	2.11	1.83	0.05	0.10	0.07	0.07	0.04	-0.07	-2.78	-0.05	-2.99	74768.00	          8347	4.92万	-71.88	-32.49	          4.60	-872.57	21.00	0.00	0.005㈢	          1.28	          0.56	         -0.37	         -0.01	         85.85	   0.43㈢	         13.36	          2.55	          3.09	0.12	416	600130	--  	--  	--  	
600131	国网信通	0.32	22.09	0.07	22.08	22.09	128892	1473	0.09	          1.08	22.02	22.35	21.78	22.02	    66.83	28374.53	  0.69	云基础设施服务	四川	2.59	22.01	58219	70673	  0.82	0.00	370	589	--  	-16.11	          1.49	          0.08	325.39	0.00	   0.00	31955.71	18.94	0.00	0.06	--  	          0.00	--  	0.17	--  	--  	         11.96	        264.18亿	        265.47亿	 -0.73	   3601	1	-0.45	-0.94	-0.59	6.10	-7.15	30.48	41.15	-0.59	47.86	2	    4.92亿	          2.62	        108.79亿	          0.84亿	33.87	32.05	0.93	-0.23	-- -- 	10	6	2	0.00	1.50	-1.09	-0.05	-1.16	1.42	20241030	19980402	         12.02	--  	--  	124.69	63.81	          0.01	48.82	97.33	8.08	7.90	58.67	22.17	6.74	52.46	1.68	15.02	37.47	29.54	3.00	1.02	2.97	2.98	2.98	2.93	34.43	-1.16	-4.21	31230.00	         15769	34.83万	-13.00	-4.89	          4.16	-229.38	7.09	0.94	0.250㈢	          5.31	          1.25	          2.87	         -0.10	         51.17	   4.67㈢	         21.16	          7.99	          7.95	2.15	1236	600131	--  	--  	--  	
