代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000030	富奥股份	1.43	5.66	0.08	5.65	5.66	192161	1317	0.00	          1.14	5.61	5.66	5.52	5.58	    16.65	10765.18	  1.11	底盘与发动机系统	吉林	2.51	5.60	86983	105178	  0.83	0.00	875	593	--  	-42.77	          0.71	          0.06	74.54	0.00	   0.00	8574.28	56.44	0.00	0.66	--  	          0.02	--  	3.88	--  	--  	         16.92	         95.78亿	         98.58亿	  0.43	   2766	2	0.72	0.89	1.62	8.22	4.43	28.64	2.35	5.59	11.20	0	    4.84亿	          3.97	         27.42亿	          1.39亿	14.59	16.09	0.79	1.07	KDJ死叉	10	2	14	0.54	1.43	-1.08	0.36	0.00	2.54	20241206	19930929	         17.42	          0.48	--  	168.66	77.07	         12.66	46.80	82.47	30.19	5.66	65.49	11.68	13.77	34.82	0.27	4.93	115.10	101.48	6.16	3.69	6.18	6.03	4.44	3.74	48.08	-3.62	-7.24	33214.00	         16027	9.07万	16.15	4.83	          1.28	-27.20	0.86	4.42	0.260㈢	          4.43	          0.28	          2.76	         -0.21	         45.69	   5.76㈢	         11.83	          5.35	          5.24	4.11	7978	000030	--  	--  	--  	
000031	大悦城	2.82	3.64	0.10	3.64	3.65	632275	10683	-0.26	          1.58	3.54	3.66	3.48	3.54	--  	22714.53	  1.30	商业地产	深圳	5.08	3.59	270564	361711	  0.75	0.00	1743	6578	--  	-58.86	          1.72	          0.22	388.87	0.00	   0.00	19626.07	182.35	0.57	0.93	--  	          0.05	--  	4.16	--  	--  	         40.03	        145.71亿	        156.02亿	  1.82	   3648	3	3.81	9.64	9.64	6.13	13.76	58.26	15.92	10.64	22.56	2	   10.33亿	          6.12	         37.62亿	          4.29亿	--  	--  	0.75	4.90	-- -- 	10	8	2	0.00	3.39	-1.69	1.41	-0.55	4.60	20241031	19931008	         42.86	--  	--  	1908.57	131.45	        319.37	76.38	1369.56	30.55	15.32	875.66	263.37	866.48	6.10	322.68	85.81	204.77	154.85	17.55	13.97	18.73	2.95	-5.87	-16.25	-4.51	32.79	-31.55	101272.00	         10204	3.71万	-16.72	-1.07	          1.19	4.76	0.76	0.00	-0.140㈢	          3.07	          2.00	         -0.11	          0.77	          6.89	  -4.46㈢	         24.38	          8.57	          1.44	0.01	6951	000031	--  	--  	--  	
000032	深桑达Ａ	-0.37	18.75	-0.07	18.75	18.76	143342	1537	0.16	          2.22	18.88	18.92	18.60	18.82	--  	26848.92	  0.83	其他专业工程	深圳	1.70	18.73	74909	68433	  1.09	0.00	835	37	--  	-2.72	          1.27	          0.09	288.19	0.00	   0.00	31667.88	68.16	-0.04	0.22	--  	          0.01	--  	0.62	--  	--  	          6.45	        120.89亿	        213.37亿	 -1.37	   3709	-1	1.57	2.86	1.90	1.02	-6.81	46.02	-17.37	0.48	-11.01	5	    4.04亿	          3.55	         75.70亿	         -0.80亿	45.29	64.97	0.97	0.91	-- -- 	10	8	9	0.32	0.53	-1.17	-0.48	-0.90	0.81	20241030	19931028	         11.38	--  	--  	658.05	60.57	         54.17	82.56	546.45	48.66	10.11	454.88	90.96	14.06	127.82	32.18	34.19	484.22	440.00	3.31	1.19	3.40	0.33	-1.27	-3.41	11.75	-23.63	-4.29	62751.00	          6434	12.06万	53.07	25.21	          3.52	-9.03	0.44	0.58	-0.110㈢	          5.32	          3.00	          1.03	         -2.08	          9.21	  -2.09㈢	          9.13	          0.68	          0.07	15.70	23355	000032	--  	--  	--  	
000034	神州数码	-1.13	35.07	-0.40	35.06	35.07	201521	2176	0.11	          3.65	35.48	35.72	34.50	35.47	    19.71	70524.13	  1.09	其他云服务	深圳	3.44	35.00	118434	83087	  1.43	0.00	260	439	--  	-12.62	          1.03	          0.09	763.12	0.00	   0.00	63349.49	191.24	-0.05	0.30	--  	          0.01	--  	1.13	--  	--  	          5.53	        193.85亿	        234.82亿	 -2.13	   4289	-1	1.66	-0.31	3.11	5.19	-3.39	38.95	8.44	3.17	19.04	2	    4.58亿	          4.40	        160.73亿	         -2.68亿	19.55	20.27	0.93	-0.09	-- -- 	1	12	6	0.03	0.70	-2.73	-1.33	-1.82	1.65	20241209	19940509	          6.70	--  	--  	449.69	93.29	          7.25	77.64	357.71	7.21	6.03	302.63	47.01	141.35	120.60	34.58	41.97	915.71	874.57	10.79	-0.46	10.90	9.16	8.94	8.61	41.64	21.67	-8.41	79369.00	          5775	20.25万	5.04	8.81	          2.54	10.84	0.26	1.23	1.380㈢	         13.83	          6.27	          6.22	          3.24	         20.74	   9.58㈢	          4.49	          1.18	          1.00	2.50	6174	000034	--  	--  	--  	
000035	中国天楹	-1.48	5.33	-0.08	5.33	5.34	296973	6111	-0.18	          1.22	5.42	5.42	5.30	5.41	    27.50	15847.25	  0.85	固废治理	江苏	2.22	5.34	148391	148582	  1.00	0.00	654	1703	--  	-5.15	          1.68	          0.07	325.72	0.00	   0.00	13499.78	30.24	0.00	0.22	--  	          0.00	--  	0.93	--  	--  	         24.26	        129.29亿	        133.29亿	 -2.48	   3555	-1	0.00	-2.02	-0.75	5.96	-0.00	27.82	5.13	2.11	8.33	2	   15.61亿	          1.90	         83.22亿	         -2.00亿	36.06	40.11	0.81	-1.30	KDJ死叉	10	2	3	0.18	0.18	-2.03	-1.29	-1.66	0.57	20241031	19940408	         25.01	--  	--  	293.66	109.45	          1.73	62.14	55.22	26.00	148.58	82.91	13.31	4.15	27.51	1.25	81.75	42.70	28.60	5.70	-0.04	5.78	3.83	3.63	3.56	35.52	11.21	0.81	39221.00	         39811	21.22万	11.64	13.71	          1.23	11.89	3.12	0.37	0.150㈢	          4.34	          3.27	          1.42	          0.45	         37.27	   3.32㈢	         33.01	         13.36	          8.98	0.78	19437	000035	--  	--  	--  	
000036	华联控股	1.40	5.08	0.07	5.07	5.08	266100	2561	0.00	          1.80	5.00	5.12	4.96	5.01	   150.94	13446.32	  1.10	住宅开发	深圳	3.19	5.05	113885	152215	  0.75	0.00	1048	384	--  	-44.89	          1.31	          0.07	130.10	0.00	   0.00	9031.13	36.25	0.00	0.40	--  	          0.01	--  	0.65	--  	--  	         14.81	         75.22亿	         75.38亿	  0.40	   1913	2	1.01	1.81	2.01	-3.24	-13.75	76.39	24.82	-3.60	30.59	1	   10.62亿	          2.51	         53.95亿	          1.04亿	108.28	91.08	0.70	1.40	KDJ金叉	10	10	2	-0.20	2.20	-1.00	0.80	-0.78	2.42	20241203	19940617	         14.84	--  	--  	76.94	50.82	          8.70	22.64	50.98	7.20	0.03	11.65	19.22	28.12	0.07	0.23	2.32	3.32	1.88	0.63	0.21	0.65	0.45	0.37	0.13	30.57	-2.48	-0.43	38104.00	         27871	14.16万	-25.72	-19.93	          1.48	-30.37	22.69	0.00	0.030㈢	          3.42	          0.16	          2.06	         -0.17	         66.05	   0.74㈢	         43.29	         19.07	         13.68	--  	703	000036	--  	--  	--  	
000037	深南电A	0.77	9.14	0.07	9.14	9.15	49052	1220	0.11	          1.45	9.04	9.16	9.04	9.07	--  	4463.78	  0.63	火力发电	深圳	1.32	9.10	23004	26048	  0.88	0.00	1242	3402	--  	-22.91	          3.12	          0.15	111.51	0.00	   0.00	5610.33	93.74	0.22	1.67	--  	          0.05	--  	10.80	--  	--  	          3.39	         30.98亿	         55.09亿	 -0.23	   1712	2	0.33	-0.33	-1.08	-3.58	-7.30	31.33	9.72	-3.79	11.19	6	    2.00亿	          2.45	         18.29亿	          0.42亿	--  	1314.58	0.66	0.11	-- -- 	12	2	14	-0.33	0.99	-0.33	0.33	-0.22	1.11	20241025	19940701	          6.03	          2.64	--  	20.34	14.16	         -0.48	32.78	9.88	5.64	0.20	5.85	4.12	0.86	1.27	0.00	3.63	3.71	3.47	-0.50	0.12	-0.50	-0.50	-0.46	-0.56	1.18	-0.81	0.97	50966.00	          9104	8.32万	-58.66	-18.30	          3.89	-67.68	14.85	0.00	-0.080㈢	          2.35	          0.60	          0.20	         -0.14	         69.60	  -3.22㈢	          6.44	        -13.50	        -13.50	0.23	284	000037	--  	--  	--  	
000039	中集集团	0.00	8.16	0.00	8.16	8.17	246163	2532	0.12	          1.07	8.15	8.17	8.09	8.16	    18.05	20027.96	  0.91	金属制品	深圳	0.98	8.14	107485	138678	  0.78	0.00	285	4200	--  	-14.29	          1.08	          0.03	206.61	0.00	   0.00	20442.82	29.80	0.00	0.15	--  	          0.00	--  	0.31	--  	--  	         23.01	        187.79亿	        187.90亿	 -1.00	   3661	0	1.12	1.00	1.87	1.49	-3.43	15.74	3.16	0.37	6.95	0	   20.26亿	          1.21	        165.35亿	          0.00亿	25.09	104.46	0.58	0.49	-- -- 	10	2	10	-0.12	0.12	-0.86	-0.25	-0.12	0.87	20241114	19940408	         53.93	--  	         30.90	1808.54	508.39	        163.68	62.84	1078.80	397.39	59.80	850.03	240.19	206.03	333.98	173.62	43.29	1289.71	1137.02	42.19	0.77	42.85	27.26	18.28	16.92	325.17	16.10	18.31	80898.00	         25049	20.44万	268.87	35.58	          0.94	27.32	0.34	0.11	0.340㈢	          8.67	          0.80	          6.03	          0.30	         28.11	   3.60㈢	         11.84	          3.27	          2.11	18.21	49988	000039	--  	--  	--  	
000042	中洲控股	1.03	5.87	0.06	5.87	5.88	150559	1605	0.34	          2.27	5.81	5.97	5.76	5.81	--  	8813.72	  0.74	住宅开发	深圳	3.61	5.85	74593	75966	  0.98	0.00	2077	787	--  	16.96	          1.11	          0.15	94.21	0.00	   0.00	11872.73	60.31	0.00	0.51	--  	          0.04	--  	1.39	--  	--  	          6.64	         38.97亿	         39.03亿	  0.03	   2469	3	5.64	7.32	9.52	10.34	16.70	63.97	-4.09	8.70	2.27	8	    2.33亿	          6.47	         13.67亿	          0.40亿	--  	--  	0.75	3.71	KDJ金叉	12	2	9	0.00	2.75	-0.86	0.69	-1.68	1.91	20241204	19940921	          6.65	--  	--  	308.20	52.17	         -1.80	83.66	255.26	8.83	0.01	153.09	22.17	200.69	3.07	40.83	19.32	38.63	26.33	-3.62	0.10	-4.66	-5.39	-5.19	-4.31	20.65	31.00	13.98	17045.00	         13662	8.02万	-388.99	-11.15	          0.75	1.26	1.01	0.00	-0.780㈢	          7.85	          2.91	          3.11	          4.66	         16.93	  -9.94㈢	         31.84	         -9.36	        -13.95	0.06	2448	000042	--  	--  	--  	
000045	深纺织Ａ	0.00	12.50	0.00	12.50	12.51	174457	2778	-0.07	          3.82	12.40	12.70	12.31	12.50	    60.18	21775.50	  0.92	光学元件	深圳	3.12	12.48	92744	81713	  1.13	0.00	365	183	--  	-19.11	          1.87	          0.30	347.25	0.00	   0.00	26595.67	139.38	-0.15	0.52	--  	          0.05	--  	1.66	--  	--  	          4.57	         57.13亿	         63.32亿	 -1.00	   2786	0	1.79	5.04	4.08	5.57	9.84	47.23	8.79	9.08	6.47	8	    2.23亿	          7.82	         27.87亿	          0.00亿	69.13	79.87	0.67	2.12	KDJ金叉	12	8	2	-0.80	1.60	-1.52	-0.16	-1.57	1.54	20241031	19940815	          5.07	          0.50	--  	55.27	29.28	         12.73	23.99	30.75	19.27	0.36	9.06	4.46	8.90	9.34	0.04	19.62	25.22	21.11	1.40	0.06	1.36	1.22	0.79	0.70	2.62	1.67	-0.14	29415.00	          9262	11.58万	18.50	8.83	          2.16	37.84	2.51	0.52	0.160㈢	          5.78	          3.87	          0.52	          0.33	         52.97	   2.69㈢	         16.32	          5.56	          4.84	0.81	1416	000045	--  	--  	--  	
000048	京基智农	-1.84	17.61	-0.33	17.60	17.61	56138	1210	0.17	          1.07	17.97	18.06	17.52	17.94	    11.64	9921.36	  0.67	住宅开发	深圳	3.01	17.67	28759	27379	  1.05	0.00	132	102	--  	-4.72	          1.70	          0.09	213.08	0.00	   0.00	12597.25	58.99	0.39	0.47	--  	          0.01	--  	3.10	--  	--  	          5.27	         92.76亿	         93.43亿	 -2.84	   2440	-4	-0.22	-2.98	-6.18	8.44	5.83	39.10	-8.95	3.28	-1.73	0	    2.24亿	          2.51	         39.40亿	         -1.75亿	8.73	5.45	0.76	-2.81	-- -- 	8	14	11	0.17	0.67	-2.34	-1.51	-2.49	0.51	20241206	19941101	          5.31	--  	--  	111.15	41.40	          0.55	62.26	29.28	56.12	0.44	55.80	9.06	16.95	1.24	0.49	1.54	45.95	32.43	7.03	0.05	6.76	6.18	6.02	6.13	34.32	6.36	-1.94	14203.00	         15751	27.74万	-52.16	-53.72	          2.26	14.70	2.03	2.07	1.160㈢	          7.80	          0.29	          6.47	          1.20	         37.25	  14.54㈢	         29.43	         15.29	         13.44	0.38	3062	000048	--  	--  	--  	
000049	德赛电池	0.12	24.97	0.03	24.97	24.98	60968	1227	0.12	          1.59	25.05	25.09	24.68	24.94	    32.57	15170.13	  0.97	锂电池	深圳	1.64	24.88	33998	26970	  1.26	0.00	8	459	--  	-13.72	          1.83	          0.11	306.28	0.00	   0.00	15340.58	50.85	0.00	0.33	--  	          0.01	--  	1.95	--  	--  	          3.84	         96.01亿	         96.04亿	 -0.88	   2614	2	0.24	0.36	0.73	2.92	-3.59	17.78	-5.06	1.54	-6.38	4	    2.10亿	          2.91	         52.32亿	          0.12亿	22.81	17.07	1.00	0.16	-- -- 	10	12	11	0.44	0.60	-1.04	-0.24	-0.48	1.18	20241127	19950320	          3.85	--  	--  	169.58	63.97	          0.54	61.96	113.26	37.20	4.43	76.89	10.70	28.59	55.71	0.05	19.26	149.57	135.25	0.98	0.28	1.00	1.44	2.21	1.74	38.97	-1.01	-25.14	68779.00	          3046	7.61万	-39.00	7.76	          1.50	-94.92	0.64	1.80	0.570㈢	         16.63	          5.01	         10.13	         -0.26	         37.72	   3.46㈢	          9.57	          0.66	          0.97	6.16	10939	000049	--  	--  	--  	
000050	深天马Ａ	-0.21	9.48	-0.02	9.47	9.48	209308	3288	0.00	          0.85	9.52	9.55	9.36	9.50	--  	19772.50	  0.70	面板	深圳	2.00	9.45	109164	100144	  1.09	0.00	190	54	--  	-50.55	          1.42	          0.05	311.70	0.00	   0.00	27466.65	65.88	0.32	0.24	--  	          0.01	--  	0.26	--  	--  	         24.58	        232.99亿	        232.99亿	 -1.21	   3329	-1	1.71	2.70	2.82	8.59	2.82	30.94	-9.02	7.60	-10.99	2	   11.92亿	          1.76	        112.98亿	         -0.49亿	--  	--  	0.85	1.28	-- -- 	10	2	9	0.21	0.53	-1.47	-0.53	-0.73	1.28	20241204	19950315	         24.58	--  	--  	802.63	274.72	         17.98	63.53	210.92	458.62	23.70	220.57	68.98	43.03	82.46	3.98	262.35	240.14	208.08	-4.34	-1.89	-4.38	-4.76	-4.73	-13.11	-13.43	45.01	-14.21	81919.00	         14548	13.79万	73.60	-2.78	          0.85	5.18	0.97	0.00	-0.190㈢	         11.18	         10.67	         -0.55	          1.83	         34.23	  -1.72㈢	         13.35	         -1.81	         -1.98	23.12	24376	000050	--  	--  	--  	
000055	方大集团	2.73	4.51	0.12	4.50	4.51	188448	5207	0.22	          2.79	4.42	4.51	4.39	4.39	    24.26	8427.12	  1.63	其他建材	深圳	2.73	4.47	72992	115456	  0.63	0.00	1980	2300	--  	-25.58	          2.60	          0.18	234.84	0.00	   0.00	5192.32	24.31	0.00	0.47	--  	          0.01	--  	1.58	--  	--  	          6.76	         30.48亿	         48.43亿	  1.73	   1782	2	1.15	3.20	5.13	6.62	11.63	36.26	3.91	6.37	1.57	0	    5.39亿	          3.49	         24.33亿	          1.29亿	30.21	17.28	0.71	2.73	MACD金叉	12	6	11	0.68	2.73	0.00	1.82	0.00	2.73	20241029	19960415	         10.74	          3.94	--  	135.52	60.45	          0.48	55.04	63.45	7.42	1.35	55.21	14.51	7.35	10.73	1.90	0.03	32.07	26.28	1.71	-0.03	1.71	1.51	1.50	1.41	48.36	-1.53	-0.48	48064.00	         19423	8.76万	-43.81	-0.31	          0.80	-31.60	1.51	1.82	0.140㈢	          5.63	          0.00	          4.50	         -0.14	         44.61	   2.48㈢	         18.05	          5.32	          4.71	1.27	3154	000055	--  	--  	--  	
000056	皇庭国际	1.43	3.54	0.05	3.54	3.55	1698028	19661	-0.27	         18.79	3.44	3.60	3.37	3.49	--  	59141.17	  0.79	商业物业经营	深圳	6.59	3.48	858291	839737	  1.02	0.00	30162	5150	--  	15.12	          1.78	          0.87	696.00	0.00	   0.00	69296.15	410.32	0.29	0.59	--  	          0.17	--  	0.28	--  	--  	          9.04	         31.99亿	         42.84亿	  0.43	   4582	1	-4.12	-11.28	-12.16	27.80	24.65	100.00	-9.93	28.73	-4.33	17	    7.13亿	         23.83	         25.22亿	          0.61亿	--  	--  	0.87	-7.33	-- -- 	12	8	2	-1.43	3.15	-3.44	-0.29	-1.67	5.04	20241029	19960708	         12.10	          2.43	--  	86.46	7.33	         -0.30	91.87	8.77	1.02	0.30	58.74	1.05	0.91	2.34	0.09	17.80	5.23	2.10	-2.68	-0.01	-2.66	-2.68	-2.62	-2.67	-18.90	2.88	-0.73	51394.00	         18597	6.58万	48.84	-48.41	          5.84	14.85	8.19	0.00	-0.230㈢	          0.61	          1.47	         -1.56	          0.24	          8.48	 -35.70㈢	         59.88	        -51.36	        -51.19	0.06	941	000056	--  	--  	--  	
000058	深 赛 格	3.05	10.15	0.30	10.15	10.16	516697	6652	0.10	          5.25	9.74	10.23	9.65	9.85	   245.83	51689.04	  1.26	商业物业经营	深圳	5.89	10.00	253817	262880	  0.97	0.00	704	1523	--  	-25.44	          1.42	          0.52	675.18	0.00	   0.00	43615.40	216.33	0.00	0.50	--  	          0.08	--  	3.26	--  	--  	          9.85	         99.95亿	        124.97亿	  2.04	   4213	3	3.58	8.44	4.64	8.67	12.53	38.09	38.47	8.09	42.16	10	    2.89亿	         17.91	         29.29亿	          3.69亿	--  	134.05	0.78	4.53	-- -- 	1	10	2	-1.12	3.86	-2.03	1.52	-0.78	5.18	20241205	19961226	         12.31	          2.46	--  	50.71	20.07	          4.82	50.92	30.89	3.61	0.20	18.72	8.70	15.72	3.67	0.22	1.66	12.44	9.32	1.08	-0.09	1.00	0.47	0.38	0.41	4.21	0.56	-3.04	82802.00	          6461	6.56万	-72.91	-9.98	          6.23	222.70	10.05	0.30	0.030㈢	          1.63	          0.13	          0.34	          0.05	         39.58	   1.90㈢	         25.02	          8.65	          3.82	0.09	10055	000058	--  	--  	--  	
000059	华锦股份	1.14	5.34	0.06	5.33	5.34	212454	1487	0.19	          1.33	5.28	5.37	5.20	5.28	--  	11221.63	  1.27	炼油化工	辽宁	3.22	5.28	84502	127952	  0.66	0.00	1313	1340	--  	-9.04	          0.83	          0.04	79.41	0.00	   0.00	9408.42	5.70	0.00	0.06	--  	          0.00	--  	0.09	--  	--  	         15.99	         85.41亿	         85.41亿	  0.13	   2196	2	1.54	2.11	1.90	2.30	4.09	43.94	-5.98	1.71	-2.56	1	    8.47亿	          2.51	         45.24亿	          0.96亿	--  	120.13	0.70	1.33	KDJ金叉	10	8	11	0.00	1.70	-1.52	0.00	-0.56	2.69	20241209	19970130	         15.99	--  	--  	272.54	124.11	          6.42	52.10	144.89	97.26	11.07	60.98	48.99	76.62	1.53	3.10	64.82	245.00	222.63	-19.76	0.02	-19.43	-19.37	-18.89	-19.35	36.52	-34.19	-45.31	46677.00	         18149	9.69万	-381.94	-25.69	          0.69	-2.50	0.35	0.27	-1.180㈢	          7.76	          4.05	          2.28	         -2.14	         45.54	 -15.22㈢	          9.13	         -8.07	         -7.91	1.31	7839	000059	--  	--  	--  	
000060	中金岭南	0.00	5.10	0.00	5.09	5.10	604432	7583	0.20	          1.62	5.10	5.12	5.03	5.10	    17.88	30677.96	  0.68	铅锌	深圳	1.76	5.08	332924	271508	  1.23	0.00	6673	1322	--  	9.31	          2.33	          0.12	386.73	0.00	   0.00	35284.33	165.24	0.00	0.47	--  	          0.01	--  	1.36	--  	--  	         37.37	        190.60亿	        190.62亿	 -1.00	   3854	0	1.59	1.59	5.37	5.59	3.03	27.82	18.33	5.15	19.72	0	   24.02亿	          2.52	        122.51亿	          0.00亿	24.71	27.72	0.61	1.19	上穿BOLL上轨	1	8	8	0.00	0.39	-1.37	-0.39	-0.39	1.39	20241029	19970123	         37.38	--  	--  	451.54	138.80	         33.79	61.78	179.00	171.98	52.37	122.33	39.25	101.03	7.81	5.83	5.63	456.88	429.95	12.14	0.67	12.11	9.86	7.99	7.73	81.98	9.02	5.69	132866.00	         18080	9.22万	11.66	-13.49	          1.43	21.13	0.42	1.10	0.210㈢	          3.58	          0.15	          2.19	          0.24	         30.74	   5.76㈢	          5.89	          2.66	          2.16	3.36	11553	000060	--  	--  	--  	
000061	农 产 品	2.32	7.95	0.18	7.95	7.96	103458	1209	0.00	          0.61	7.77	7.98	7.67	7.77	    32.30	8109.92	  1.07	商业物业经营	深圳	3.99	7.84	46611	56847	  0.82	0.00	193	1908	--  	-70.66	          1.43	          0.05	96.12	0.00	   0.00	6722.47	15.03	0.00	0.22	--  	          0.00	--  	0.51	--  	--  	         16.97	        134.91亿	        134.91亿	  1.31	   2576	5	0.65	3.12	4.19	2.72	18.31	49.72	18.31	2.85	25.00	0	    6.11亿	          1.69	         48.61亿	          3.05亿	28.04	29.37	0.53	2.32	-- -- 	8	8	2	0.00	2.70	-1.29	0.90	-0.38	3.65	20241211	19970110	         16.97	--  	--  	205.52	62.39	         16.73	61.50	37.09	20.53	13.55	85.83	13.76	8.28	2.68	4.81	27.85	37.30	26.16	6.38	0.77	6.48	4.53	3.13	2.51	13.73	4.74	-1.95	38370.00	         15934	12.67万	7.31	-7.93	          2.16	28.48	3.62	1.42	0.180㈢	          3.68	          1.64	          0.81	          0.28	         30.36	   5.02㈢	         29.88	         17.11	         12.15	0.10	4853	000061	--  	--  	--  	
000062	深圳华强	-0.19	25.91	-0.05	25.91	25.92	189265	3308	-0.03	          1.81	25.88	26.00	25.50	25.96	    76.34	48817.17	  1.01	其他电子	深圳	1.93	25.79	93026	96239	  0.97	0.00	202	962	--  	-32.18	          1.94	          0.24	857.10	0.00	   0.00	42984.27	152.69	-0.03	0.36	--  	          0.02	--  	0.60	--  	--  	         10.44	        270.61亿	        271.00亿	 -1.19	   4339	-1	0.15	-0.23	-1.71	-1.67	-18.83	-22.45	135.55	-1.41	139.47	23	    3.12亿	          6.07	         80.76亿	         -0.52亿	84.04	58.10	0.77	-0.54	-- -- 	5	10	8	-0.31	0.15	-1.77	-0.65	-0.35	1.61	20241030	19970130	         10.46	--  	--  	165.64	71.87	          8.88	51.25	116.08	2.76	1.58	63.71	29.02	22.02	55.60	1.14	6.38	162.80	149.37	3.95	0.15	3.96	3.17	2.66	2.42	49.20	14.92	-3.83	122295.00	          2549	6.60万	-35.14	13.63	          3.77	18.16	1.66	1.73	0.250㈢	          6.87	          0.61	          4.70	          1.43	         43.39	   3.70㈢	          8.25	          2.42	          1.95	0.89	2291	000062	--  	--  	--  	
000063	中兴通讯	0.42	31.28	0.13	31.27	31.28	607592	13357	0.10	          1.51	31.16	31.30	30.89	31.15	    14.19	189157.80	  0.92	系统设备	深圳	1.32	31.13	280753	326839	  0.86	0.00	3237	5954	--  	-29.59	          2.18	          0.09	4178.07	0.00	   0.00	171848.18	832.41	0.00	0.48	--  	          0.01	--  	1.12	--  	--  	         40.27	       1259.76亿	       1259.97亿	 -0.58	   4670	3	0.06	0.71	1.65	1.75	-5.81	31.09	20.82	0.39	21.24	3	   30.68亿	          1.98	        959.81亿	          6.22亿	15.87	15.98	0.96	0.32	KDJ死叉	10	12	2	0.03	0.48	-0.83	-0.06	-0.06	1.26	20241205	19971118	         47.84	--  	          7.56	1996.94	723.16	          3.20	63.63	1400.03	141.75	75.81	735.02	467.84	406.27	208.40	118.22	274.67	900.45	536.36	85.49	-2.56	85.24	78.47	79.06	68.98	393.54	80.49	-193.45	465076.00	          6598	20.64万	0.83	0.73	          2.07	18.59	1.66	2.19	1.650㈢	         15.12	          5.74	          8.23	          1.68	         36.21	  10.93㈢	         40.43	          9.49	          8.71	186.41	68214	000063	--  	--  	--  	
000065	北方国际	0.56	10.69	0.06	10.68	10.69	116501	1813	0.09	          1.29	10.67	10.75	10.56	10.63	    10.61	12399.62	  0.66	国际工程	北京	1.79	10.64	57501	59000	  0.97	0.00	2809	142	--  	6.77	          1.41	          0.08	193.81	0.00	   0.00	12819.88	48.23	0.00	0.38	--  	          0.01	--  	0.42	--  	--  	          9.06	         96.84亿	        107.14亿	 -0.44	   2498	3	0.28	1.13	-0.28	2.39	-7.21	28.64	-2.64	-0.37	-3.95	1	    4.45亿	          2.62	         47.58亿	          0.60亿	10.82	11.61	0.80	0.09	-- -- 	10	2	11	0.38	1.13	-0.66	0.09	-0.56	1.23	20241031	19980605	         10.02	--  	--  	240.48	90.37	          8.26	58.99	139.95	28.17	14.75	88.83	34.37	17.04	40.42	13.26	18.96	141.22	124.69	8.67	-0.05	8.73	7.90	7.58	7.44	60.59	-4.57	-7.81	39580.00	         11245	12.02万	9.70	-3.48	          1.20	-23.46	0.76	0.87	0.760㈢	          8.88	          1.89	          6.05	         -0.46	         37.58	   8.38㈢	         11.70	          6.14	          5.59	0.50	1944	000065	--  	--  	--  	
