代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000030	富奥股份	0.36	5.61	0.02	5.60	5.61	153832	2142	0.18	          0.91	5.57	5.63	5.52	5.59	    16.51	8593.25	  0.95	底盘与发动机系统	吉林	1.97	5.59	71597	82235	  0.87	0.00	771	1915	--  	-58.69	          1.30	          0.09	120.17	0.00	   0.00	9850.10	43.50	0.36	0.44	--  	          0.02	--  	3.07	--  	--  	         16.92	         94.93亿	         97.71亿	  0.91	   2604	3	0.36	2.56	2.18	3.70	-1.41	24.66	1.26	4.66	10.21	0	    4.84亿	          3.18	         27.18亿	          0.35亿	14.62	16.12	0.79	1.08	MACD金叉	10	2	14	-0.36	0.72	-1.25	0.00	-0.36	1.63	20241206	19930929	         17.42	          0.48	--  	168.66	77.07	         12.66	46.80	82.47	30.19	5.66	65.49	11.68	13.77	34.82	0.27	4.93	115.10	101.48	6.16	3.69	6.18	6.03	4.44	3.74	48.08	-3.62	-7.24	33214.00	         16027	8.99万	16.15	4.83	          1.27	-26.96	0.85	4.42	0.260㈢	          4.43	          0.28	          2.76	         -0.21	         45.69	   5.76㈢	         11.83	          5.35	          5.24	4.11	7978	000030	--  	--  	--  	
000031	大悦城	-2.92	3.32	-0.10	3.32	3.33	449705	2322	0.30	          1.12	3.44	3.46	3.26	3.42	--  	14988.33	  0.85	商业地产	深圳	5.85	3.33	280001	169704	  1.65	0.00	1787	3012	--  	36.59	          0.44	          0.04	77.09	0.00	   0.00	17902.41	104.27	-0.28	0.58	--  	          0.03	--  	3.26	--  	--  	         40.03	        132.90亿	        142.31亿	 -2.37	   3481	-1	3.01	1.22	-3.49	7.44	-0.30	38.92	5.07	0.91	11.78	2	   10.33亿	          4.35	         34.31亿	         -4.29亿	--  	--  	0.74	-0.60	-- -- 	10	8	2	0.58	1.17	-4.68	-2.63	-4.05	1.84	20241031	19931008	         42.86	--  	--  	1908.57	131.45	        319.37	76.38	1369.56	30.55	15.32	875.66	263.37	866.48	6.10	322.68	85.81	204.77	154.85	17.55	13.97	18.73	2.95	-5.87	-16.25	-4.51	32.79	-31.55	101272.00	         10204	3.39万	-16.72	-1.07	          1.08	4.34	0.69	0.00	-0.140㈢	          3.07	          2.00	         -0.11	          0.77	          6.89	  -4.46㈢	         24.38	          8.57	          1.44	0.01	6951	000031	--  	--  	--  	
000032	深桑达Ａ	-1.83	18.23	-0.34	18.22	18.23	154599	1474	0.11	          2.40	18.50	18.76	18.06	18.57	--  	28289.97	  0.87	其他专业工程	深圳	3.77	18.30	95170	59429	  1.60	0.00	227	272	--  	-57.34	          1.05	          0.08	268.71	0.00	   0.00	35323.96	81.96	-0.58	0.23	--  	          0.01	--  	0.49	--  	--  	          6.45	        117.54亿	        207.45亿	 -1.28	   3613	-1	0.92	-0.12	-3.39	-1.19	-13.36	42.20	-14.09	-2.30	-13.48	5	    4.04亿	          3.83	         73.60亿	         -3.87亿	44.69	64.11	0.97	-1.03	-- -- 	10	8	3	-0.38	1.02	-2.75	-1.45	-2.83	0.94	20241030	19931028	         11.38	--  	--  	658.05	60.57	         54.17	82.56	546.45	48.66	10.11	454.88	90.96	14.06	127.82	32.18	34.19	484.22	440.00	3.31	1.19	3.40	0.33	-1.27	-3.41	11.75	-23.63	-4.29	62751.00	          6434	11.73万	53.07	25.21	          3.42	-8.78	0.43	0.59	-0.110㈢	          5.32	          3.00	          1.03	         -2.08	          9.21	  -2.09㈢	          9.13	          0.68	          0.07	15.70	23355	000032	--  	--  	--  	
000034	神州数码	0.89	35.18	0.31	35.18	35.19	179959	2118	-0.08	          3.26	34.86	35.50	34.50	34.87	    19.77	62999.96	  1.01	其他云服务	深圳	2.87	35.01	91416	88543	  1.03	0.00	104	349	--  	-69.22	          1.34	          0.11	745.18	0.00	   0.00	70079.84	321.41	-0.02	0.46	--  	          0.02	--  	3.59	--  	--  	          5.53	        194.46亿	        235.56亿	  1.44	   4112	3	2.53	4.02	0.55	7.88	-11.65	40.04	14.22	3.50	19.41	2	    4.58亿	          3.93	        161.24亿	          2.08亿	19.22	19.93	0.94	1.94	-- -- 	10	6	6	-0.03	1.81	-1.06	0.40	-0.90	1.97	20241202	19940509	          6.70	--  	--  	449.69	93.29	          7.25	77.64	357.71	7.21	6.03	302.63	47.01	141.35	120.60	34.58	41.97	915.71	874.57	10.79	-0.46	10.90	9.16	8.94	8.61	41.64	21.67	-8.41	80975.00	          5660	19.91万	5.04	8.81	          2.54	10.87	0.26	1.25	1.380㈢	         13.83	          6.27	          6.22	          3.24	         20.74	   9.58㈢	          4.49	          1.18	          1.00	2.50	6174	000034	--  	--  	--  	
000035	中国天楹	0.37	5.44	0.02	5.43	5.44	419498	3975	-0.17	          1.73	5.50	5.60	5.43	5.42	    28.07	23138.41	  1.08	固废治理	江苏	3.14	5.52	208188	211310	  0.99	0.00	1676	246	--  	9.59	          0.67	          0.04	216.24	0.00	   0.00	15452.84	477.57	-0.17	3.09	--  	          0.06	--  	3.37	--  	--  	         24.26	        131.96亿	        136.04亿	  0.92	   3096	2	0.93	-0.92	1.49	11.25	-6.53	23.63	4.82	4.21	10.57	2	   15.61亿	          2.69	         84.94亿	          0.50亿	36.13	40.19	0.82	0.00	-- -- 	12	6	12	1.48	3.32	0.18	1.85	-2.86	0.18	20241031	19940408	         25.01	--  	--  	293.66	109.45	          1.73	62.14	55.22	26.00	148.58	82.91	13.31	4.15	27.51	1.25	81.75	42.70	28.60	5.70	-0.04	5.78	3.83	3.63	3.56	35.52	11.21	0.81	39221.00	         39811	21.66万	11.64	13.71	          1.25	12.14	3.19	0.37	0.150㈢	          4.34	          3.27	          1.42	          0.45	         37.27	   3.32㈢	         33.01	         13.36	          8.98	0.78	19437	000035	--  	--  	--  	
000036	华联控股	-0.40	4.99	-0.02	4.99	5.00	228098	2719	0.00	          1.54	5.01	5.09	4.90	5.01	   148.27	11349.94	  0.81	住宅开发	深圳	3.79	4.98	125011	103087	  1.21	0.00	346	848	--  	-15.99	          1.11	          0.05	135.68	0.00	   0.00	10611.92	23.95	0.00	0.23	--  	          0.00	--  	2.31	--  	--  	         14.81	         73.89亿	         74.05亿	  0.15	   2274	-1	0.60	1.83	-7.07	-9.27	-12.15	73.27	21.41	-5.31	28.28	1	   10.62亿	          2.15	         52.99亿	         -0.30亿	108.28	91.08	0.70	-0.40	-- -- 	10	10	6	0.00	1.60	-2.20	-0.60	-1.96	1.84	20241203	19940617	         14.84	--  	--  	76.94	50.82	          8.70	22.64	50.98	7.20	0.03	11.65	19.22	28.12	0.07	0.23	2.32	3.32	1.88	0.63	0.21	0.65	0.45	0.37	0.13	30.57	-2.48	-0.43	38104.00	         27871	13.91万	-25.72	-19.93	          1.46	-29.83	22.29	0.00	0.030㈢	          3.42	          0.16	          2.06	         -0.17	         66.05	   0.74㈢	         43.29	         19.07	         13.68	--  	703	000036	--  	--  	--  	
000037	深南电A	-0.76	9.17	-0.07	9.16	9.17	76876	519	0.11	          2.27	9.33	9.33	9.03	9.24	--  	7034.12	  0.83	火力发电	深圳	3.25	9.15	46740	30136	  1.55	0.00	211	130	--  	7.06	          0.76	          0.06	47.59	0.00	   0.00	7095.02	141.72	-0.10	2.00	--  	          0.08	--  	10.62	--  	--  	          3.39	         31.08亿	         55.27亿	 -0.20	   2080	-1	0.00	-0.87	-4.98	-1.40	-5.07	28.61	7.00	-3.48	11.56	6	    2.00亿	          3.84	         18.35亿	         -0.42亿	--  	1339.22	0.67	-1.40	-- -- 	10	2	14	0.97	0.97	-2.27	-0.97	-1.71	1.55	20241025	19940701	          6.03	          2.64	--  	20.34	14.16	         -0.48	32.78	9.88	5.64	0.20	5.85	4.12	0.86	1.27	0.00	3.63	3.71	3.47	-0.50	0.12	-0.50	-0.50	-0.46	-0.56	1.18	-0.81	0.97	50966.00	          9104	8.35万	-58.66	-18.30	          3.90	-67.90	14.90	0.00	-0.080㈢	          2.35	          0.60	          0.20	         -0.14	         69.60	  -3.22㈢	          6.44	        -13.50	        -13.50	0.23	284	000037	--  	--  	--  	
000039	中集集团	-0.49	8.08	-0.04	8.08	8.09	238022	1343	0.00	          1.03	8.13	8.18	8.04	8.12	    17.88	19302.85	  0.99	金属制品	深圳	1.72	8.11	122252	115770	  1.06	0.00	2869	148	--  	26.75	          0.77	          0.02	108.52	0.00	   0.00	19914.23	56.26	0.00	0.28	--  	          0.00	--  	1.59	--  	--  	         23.01	        185.95亿	        186.06亿	  0.06	   3918	-1	1.37	-0.13	-2.06	-2.41	-6.15	11.76	3.33	-0.61	5.90	0	   20.26亿	          1.17	        163.73亿	         -2.16亿	24.97	103.95	0.58	-0.37	KDJ金叉	4	2	10	0.12	0.74	-0.99	-0.12	-1.22	0.50	20241114	19940408	         53.93	--  	         30.90	1808.54	508.39	        163.68	62.84	1078.80	397.39	59.80	850.03	240.19	206.03	333.98	173.62	43.29	1289.71	1137.02	42.19	0.77	42.85	27.26	18.28	16.92	325.17	16.10	18.31	80898.00	         25049	20.24万	268.87	35.58	          0.93	27.05	0.34	0.11	0.340㈢	          8.67	          0.80	          6.03	          0.30	         28.11	   3.60㈢	         11.84	          3.27	          2.11	18.21	49988	000039	--  	--  	--  	
000042	中洲控股	-3.19	5.47	-0.18	5.47	5.48	249005	6140	0.00	          3.75	5.81	5.94	5.43	5.65	--  	14006.29	  1.69	住宅开发	深圳	9.03	5.62	145420	103585	  1.40	0.00	182	605	--  	31.71	          1.74	          0.38	335.86	0.00	   0.00	15141.76	236.64	0.69	1.56	--  	          0.17	--  	5.59	--  	--  	          6.64	         36.32亿	         36.37亿	 -2.63	   2822	-1	5.41	3.20	0.92	8.10	3.41	45.10	-16.10	1.30	-4.71	8	    2.33亿	         10.69	         12.74亿	         -1.20亿	--  	--  	0.75	0.55	KDJ金叉	12	8	11	2.83	5.13	-3.89	-0.53	-7.91	0.74	20241204	19940921	          6.65	--  	--  	308.20	52.17	         -1.80	83.66	255.26	8.83	0.01	153.09	22.17	200.69	3.07	40.83	19.32	38.63	26.33	-3.62	0.10	-4.66	-5.39	-5.19	-4.31	20.65	31.00	13.98	17045.00	         13662	7.47万	-388.99	-11.15	          0.70	1.17	0.94	0.00	-0.780㈢	          7.85	          2.91	          3.11	          4.66	         16.93	  -9.94㈢	         31.84	         -9.36	        -13.95	0.06	2448	000042	--  	--  	--  	
000045	深纺织Ａ	-0.83	11.90	-0.10	11.90	11.92	118952	923	-0.07	          2.60	11.99	12.15	11.80	12.00	    57.30	14212.46	  0.43	光学元件	深圳	2.92	11.95	66332	52620	  1.26	0.00	1161	350	--  	10.35	          0.77	          0.09	109.84	0.00	   0.00	18708.07	57.19	0.00	0.31	--  	          0.02	--  	0.67	--  	--  	          4.57	         54.39亿	         60.28亿	 -0.28	   2517	-4	-0.08	-2.21	-2.54	7.79	2.86	39.68	3.93	3.84	1.36	8	    2.23亿	          5.34	         26.53亿	         -0.51亿	66.37	76.68	0.68	-2.06	-- -- 	10	12	2	-0.08	1.25	-1.67	-0.42	-2.06	0.85	20241031	19940815	          5.07	          0.50	--  	55.27	29.28	         12.73	23.99	30.75	19.27	0.36	9.06	4.46	8.90	9.34	0.04	19.62	25.22	21.11	1.40	0.06	1.36	1.22	0.79	0.70	2.62	1.67	-0.14	29415.00	          9262	11.02万	18.50	8.83	          2.06	36.02	2.39	0.54	0.160㈢	          5.78	          3.87	          0.52	          0.33	         52.97	   2.69㈢	         16.32	          5.56	          4.84	0.81	1416	000045	--  	--  	--  	
000048	京基智农	-4.17	18.15	-0.79	18.15	18.16	89299	1842	-0.15	          1.70	18.70	18.70	17.98	18.94	    12.00	16257.51	  0.89	住宅开发	深圳	3.80	18.21	51976	37323	  1.39	0.00	31	2	--  	23.75	          1.24	          0.10	334.32	0.00	   0.00	23141.24	86.96	0.54	0.38	--  	          0.02	--  	6.37	--  	--  	          5.27	         95.61亿	         96.30亿	 -3.62	   2791	-1	0.91	-4.42	-0.22	15.02	4.55	39.72	-7.16	6.46	1.28	0	    2.24亿	          3.99	         40.60亿	         -4.19亿	9.22	5.75	0.76	-2.84	-- -- 	8	8	11	-1.27	-1.27	-5.07	-3.85	-2.94	0.95	20241206	19941101	          5.31	--  	--  	111.15	41.40	          0.55	62.26	29.28	56.12	0.44	55.80	9.06	16.95	1.24	0.49	1.54	45.95	32.43	7.03	0.05	6.76	6.18	6.02	6.13	34.32	6.36	-1.94	14203.00	         15751	28.59万	-52.16	-53.72	          2.33	15.15	2.10	1.96	1.160㈢	          7.80	          0.29	          6.47	          1.20	         37.25	  14.54㈢	         29.43	         15.29	         13.44	0.38	3062	000048	--  	--  	--  	
000049	德赛电池	-0.32	24.88	-0.08	24.88	24.89	50401	565	0.08	          1.31	24.89	25.13	24.65	24.96	    32.45	12555.58	  0.79	锂电池	深圳	1.92	24.91	28776	21625	  1.33	0.00	5	19	--  	-61.00	          0.85	          0.04	140.52	0.00	   0.00	15687.02	58.99	-0.03	0.38	--  	          0.01	--  	1.39	--  	--  	          3.84	         95.66亿	         95.70亿	  0.23	   2737	-1	0.69	0.57	-0.24	-2.08	-7.30	9.70	-13.28	1.17	-6.71	4	    2.10亿	          2.41	         52.13亿	         -0.31亿	22.83	17.09	1.00	0.20	-- -- 	4	14	11	-0.28	0.68	-1.24	-0.20	-0.99	0.93	20241127	19950320	          3.85	--  	--  	169.58	63.97	          0.54	61.96	113.26	37.20	4.43	76.89	10.70	28.59	55.71	0.05	19.26	149.57	135.25	0.98	0.28	1.00	1.44	2.21	1.74	38.97	-1.01	-25.14	68779.00	          3046	7.58万	-39.00	7.76	          1.50	-94.58	0.64	1.80	0.570㈢	         16.63	          5.01	         10.13	         -0.26	         37.72	   3.46㈢	          9.57	          0.66	          0.97	6.16	10939	000049	--  	--  	--  	
000050	深天马Ａ	-0.43	9.23	-0.04	9.23	9.24	226212	2766	-0.10	          0.92	9.25	9.44	9.13	9.27	--  	20941.54	  0.58	面板	深圳	3.34	9.26	125814	100398	  1.25	0.00	63	246	--  	-63.88	          0.93	          0.04	255.30	0.00	   0.00	23072.30	53.00	0.00	0.23	--  	          0.00	--  	0.41	--  	--  	         24.58	        226.85亿	        226.85亿	  0.12	   3504	-1	0.54	-2.02	-0.75	6.46	-3.86	33.19	-11.00	4.77	-13.34	2	   11.92亿	          1.90	        110.00亿	         -0.98亿	--  	--  	0.86	-0.54	-- -- 	10	6	9	-0.22	1.83	-1.51	-0.11	-2.22	1.10	20241204	19950315	         24.58	--  	--  	802.63	274.72	         17.98	63.53	210.92	458.62	23.70	220.57	68.98	43.03	82.46	3.98	262.35	240.14	208.08	-4.34	-1.89	-4.38	-4.76	-4.73	-13.11	-13.43	45.01	-14.21	81919.00	         14548	13.43万	73.60	-2.78	          0.83	5.04	0.94	0.00	-0.190㈢	         11.18	         10.67	         -0.55	          1.83	         34.23	  -1.72㈢	         13.35	         -1.81	         -1.98	23.12	24376	000050	--  	--  	--  	
000055	方大集团	0.23	4.37	0.01	4.36	4.37	103729	1011	0.00	          1.53	4.37	4.39	4.31	4.36	    23.51	4515.82	  0.93	其他建材	深圳	1.83	4.35	59402	44327	  1.34	0.00	36	2687	--  	-75.68	          0.88	          0.04	44.18	0.00	   0.00	6611.42	121.22	0.92	1.83	--  	          0.05	--  	14.75	--  	--  	          6.76	         29.53亿	         46.93亿	  0.78	   1355	2	1.63	1.86	0.46	4.30	2.58	29.68	-1.35	3.07	-1.57	0	    5.39亿	          1.92	         23.57亿	          0.11亿	30.01	17.17	0.71	0.69	MACD金叉	12	6	9	0.23	0.69	-1.15	-0.23	-0.46	1.39	20241029	19960415	         10.74	          3.94	--  	135.52	60.45	          0.48	55.04	63.45	7.42	1.35	55.21	14.51	7.35	10.73	1.90	0.03	32.07	26.28	1.71	-0.03	1.71	1.51	1.50	1.41	48.36	-1.53	-0.48	48064.00	         19423	8.49万	-43.81	-0.31	          0.78	-30.62	1.46	1.83	0.140㈢	          5.63	          0.00	          4.50	         -0.14	         44.61	   2.48㈢	         18.05	          5.32	          4.71	1.27	3154	000055	--  	--  	--  	
000056	皇庭国际	-9.93	3.99	-0.44	--  	3.99	545318	855	0.00	          6.03	4.01	4.13	3.99	4.43	--  	21863.06	  0.40	商业物业经营	深圳	3.16	4.01	311796	233522	  1.34	0.00	0	918922	--  	0.00	          0.25	          0.04	34.12	0.00	   0.00	195410.91	3723.45	0.25	1.91	271.84	          1.30	--  	0.15	1.69	36664.99	          9.04	         36.06亿	         48.28亿	 -9.38	   2495	-1	9.93	9.02	31.68	51.71	24.30	130.64	-2.20	45.09	7.84	17	    7.13亿	          7.65	         28.43亿	         -5.32亿	--  	--  	0.85	2.57	放量上攻	8	8	2	-9.48	-6.77	-9.93	-9.48	-3.39	0.00	20241029	19960708	         12.10	          2.43	--  	86.46	7.33	         -0.30	91.87	8.77	1.02	0.30	58.74	1.05	0.91	2.34	0.09	17.80	5.23	2.10	-2.68	-0.01	-2.66	-2.68	-2.62	-2.67	-18.90	2.88	-0.73	51394.00	         18597	7.42万	48.84	-48.41	          6.58	16.74	9.24	0.00	-0.230㈢	          0.61	          1.47	         -1.56	          0.24	          8.48	 -35.70㈢	         59.88	        -51.36	        -51.19	0.06	941	000056	--  	--  	--  	
000058	深 赛 格	-3.41	9.36	-0.33	9.36	9.37	322637	3414	-0.20	          3.28	9.70	9.80	9.27	9.69	   226.69	30522.95	  0.51	商业物业经营	深圳	5.47	9.46	185184	137453	  1.35	0.00	601	171	--  	-25.32	          1.25	          0.29	319.55	0.00	   0.00	36919.38	197.98	-0.30	0.54	--  	          0.07	--  	1.75	--  	--  	          9.85	         92.17亿	        115.24亿	 -2.85	   3911	-5	-0.10	-5.26	-9.39	7.34	-0.63	31.09	22.84	-0.32	31.09	10	    2.89亿	         11.18	         27.01亿	         -4.06亿	--  	131.87	0.72	-4.10	KDJ死叉	1	10	2	0.10	1.14	-4.33	-2.37	-4.49	0.97	20241205	19961226	         12.31	          2.46	--  	50.71	20.07	          4.82	50.92	30.89	3.61	0.20	18.72	8.70	15.72	3.67	0.22	1.66	12.44	9.32	1.08	-0.09	1.00	0.47	0.38	0.41	4.21	0.56	-3.04	82802.00	          6461	6.05万	-72.91	-9.98	          5.74	205.36	9.27	0.31	0.030㈢	          1.63	          0.13	          0.34	          0.05	         39.58	   1.90㈢	         25.02	          8.65	          3.82	0.09	10055	000058	--  	--  	--  	
000059	华锦股份	-1.13	5.23	-0.06	5.23	5.24	152363	3138	0.00	          0.95	5.31	5.40	5.20	5.29	--  	8036.26	  0.91	炼油化工	辽宁	3.78	5.27	96820	55543	  1.74	0.00	649	1275	--  	35.03	          1.18	          0.04	164.12	0.00	   0.00	7920.41	80.82	0.00	1.02	--  	          0.02	--  	1.84	--  	--  	         15.99	         83.65亿	         83.65亿	 -0.58	   2099	-1	0.95	0.76	-3.15	-3.15	-3.86	36.91	-9.68	-0.38	-4.56	1	    8.47亿	          1.80	         44.30亿	         -0.96亿	--  	120.36	0.70	-0.38	-- -- 	8	8	11	0.38	2.08	-1.70	-0.38	-3.15	0.58	20241126	19970130	         15.99	--  	--  	272.54	124.11	          6.42	52.10	144.89	97.26	11.07	60.98	48.99	76.62	1.53	3.10	64.82	245.00	222.63	-19.76	0.02	-19.43	-19.37	-18.89	-19.35	36.52	-34.19	-45.31	46937.00	         18048	9.44万	-381.94	-25.69	          0.67	-2.45	0.34	0.26	-1.180㈢	          7.76	          4.05	          2.28	         -2.14	         45.54	 -15.22㈢	          9.13	         -8.07	         -7.91	1.31	7839	000059	--  	--  	--  	
000060	中金岭南	1.62	5.02	0.08	5.01	5.02	1254051	6648	0.00	          3.36	4.99	5.19	4.98	4.94	    17.60	63680.07	  1.72	铅锌	深圳	4.25	5.08	557070	696981	  0.80	0.00	8762	721	--  	31.69	          0.79	          0.09	333.73	0.00	   0.00	42623.18	262.82	0.40	0.62	--  	          0.02	--  	2.15	--  	--  	         37.37	        187.61亿	        187.63亿	  2.17	   4370	2	2.07	2.46	2.24	5.46	-2.90	23.96	15.66	3.51	17.84	0	   24.02亿	          5.22	        120.59亿	          2.99亿	23.94	26.85	0.62	2.03	平台整理	4	6	2	1.01	5.06	0.81	2.83	-3.28	0.80	20241029	19970123	         37.38	--  	--  	451.54	138.80	         33.79	61.78	179.00	171.98	52.37	122.33	39.25	101.03	7.81	5.83	5.63	456.88	429.95	12.14	0.67	12.11	9.86	7.99	7.73	81.98	9.02	5.69	132866.00	         18080	9.08万	11.66	-13.49	          1.40	20.80	0.41	1.13	0.210㈢	          3.58	          0.15	          2.19	          0.24	         30.74	   5.76㈢	          5.89	          2.66	          2.16	3.36	11553	000060	--  	--  	--  	
000061	农 产 品	0.26	7.71	0.02	7.71	7.72	91338	918	0.13	          0.54	7.70	7.80	7.63	7.69	    31.32	7040.84	  0.69	商业物业经营	深圳	2.21	7.71	54171	37167	  1.46	0.00	172	267	--  	11.81	          1.32	          0.04	70.78	0.00	   0.00	6621.80	15.02	0.13	0.23	--  	          0.00	--  	0.39	--  	--  	         16.97	        130.83亿	        130.84亿	  0.81	   2405	2	0.79	0.26	-1.53	6.64	12.88	43.57	14.06	-0.26	21.22	0	    6.11亿	          1.49	         47.14亿	          0.34亿	27.75	29.07	0.53	0.39	-- -- 	12	8	2	0.13	1.43	-0.78	0.26	-1.15	1.05	20241121	19970110	         16.97	--  	--  	205.52	62.39	         16.73	61.50	37.09	20.53	13.55	85.83	13.76	8.28	2.68	4.81	27.85	37.30	26.16	6.38	0.77	6.48	4.53	3.13	2.51	13.73	4.74	-1.95	39729.00	         15389	11.87万	7.31	-7.93	          2.10	27.62	3.51	1.43	0.180㈢	          3.68	          1.64	          0.81	          0.28	         30.36	   5.02㈢	         29.88	         17.11	         12.15	0.10	4853	000061	--  	--  	--  	
000062	深圳华强	-1.93	25.97	-0.51	25.96	25.97	188336	1356	0.19	          1.80	26.38	26.48	25.74	26.48	    76.51	49019.54	  0.79	其他电子	深圳	2.79	26.03	111316	77020	  1.45	0.00	72	366	--  	-39.77	          1.04	          0.13	352.15	0.00	   0.00	51945.24	190.20	0.00	0.37	--  	          0.02	--  	1.63	--  	--  	         10.44	        271.24亿	        271.62亿	 -1.37	   4320	-1	0.46	-1.85	-3.28	-2.51	-20.78	-30.78	139.36	-1.18	140.02	23	    3.12亿	          6.04	         80.95亿	         -5.33亿	85.72	59.26	0.74	-1.93	-- -- 	14	12	8	-0.38	0.00	-2.79	-1.70	-1.93	0.89	20241030	19970130	         10.46	--  	--  	165.64	71.87	          8.88	51.25	116.08	2.76	1.58	63.71	29.02	22.02	55.60	1.14	6.38	162.80	149.37	3.95	0.15	3.96	3.17	2.66	2.42	49.20	14.92	-3.83	122295.00	          2549	6.62万	-35.14	13.63	          3.78	18.20	1.67	1.70	0.250㈢	          6.87	          0.61	          4.70	          1.43	         43.39	   3.70㈢	          8.25	          2.42	          1.95	0.89	2291	000062	--  	--  	--  	
000063	中兴通讯	-0.77	31.06	-0.24	31.06	31.07	578617	5104	0.00	          1.44	31.20	31.55	30.81	31.30	    14.09	180307.19	  0.84	系统设备	深圳	2.36	31.16	313470	265147	  1.18	0.00	743	223	--  	-27.02	          0.83	          0.03	1585.25	0.00	   0.00	232514.76	1139.42	-0.18	0.49	--  	          0.01	--  	1.47	--  	--  	         40.27	       1250.90亿	       1251.11亿	 -0.21	   4645	-1	1.72	0.88	-1.71	1.41	-13.87	27.04	26.62	-0.32	20.39	3	   30.68亿	          1.89	        953.06亿	        -11.48亿	15.94	16.06	0.96	0.16	-- -- 	10	6	2	-0.32	0.80	-1.57	-0.45	-1.55	0.81	20241205	19971118	         47.84	--  	          7.56	1996.94	723.16	          3.20	63.63	1400.03	141.75	75.81	735.02	467.84	406.27	208.40	118.22	274.67	900.45	536.36	85.49	-2.56	85.24	78.47	79.06	68.98	393.54	80.49	-193.45	465076.00	          6598	20.49万	0.83	0.73	          2.05	18.46	1.65	2.18	1.650㈢	         15.12	          5.74	          8.23	          1.68	         36.21	  10.93㈢	         40.43	          9.49	          8.71	186.41	68214	000063	--  	--  	--  	
000065	北方国际	-3.21	10.57	-0.35	10.56	10.57	181971	1135	0.09	          2.01	10.86	10.90	10.47	10.92	    10.49	19363.53	  1.21	国际工程	北京	3.94	10.64	120253	61718	  1.95	0.00	403	30	--  	-15.38	          0.70	          0.06	119.97	0.00	   0.00	17627.36	45.61	-0.08	0.26	--  	          0.01	--  	0.48	--  	--  	          9.06	         95.75亿	        105.94亿	 -2.65	   3112	-1	1.87	0.48	-2.22	-1.12	-9.82	25.83	-4.60	-1.49	-5.03	1	    4.45亿	          4.09	         47.04亿	         -3.51亿	11.11	11.92	0.79	-1.31	-- -- 	10	2	11	-0.55	-0.18	-4.12	-2.56	-3.03	0.96	20241031	19980605	         10.02	--  	--  	240.48	90.37	          8.26	58.99	139.95	28.17	14.75	88.83	34.37	17.04	40.42	13.26	18.96	141.22	124.69	8.67	-0.05	8.73	7.90	7.58	7.44	60.59	-4.57	-7.81	39580.00	         11245	11.89万	9.70	-3.48	          1.19	-23.19	0.75	0.84	0.760㈢	          8.88	          1.89	          6.05	         -0.46	         37.58	   8.38㈢	         11.70	          6.14	          5.59	0.50	1944	000065	--  	--  	--  	
